Id,Area,Location,No_of_Bedrooms,New_or_Resale,Gymnasium,Lift_Available,Car Parking,Maintenance Staff,Security,Childrens Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price
282279,640,Karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900000
778541,655,Kamothe,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,5400000
766585,1125,Sen Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000
847349,1125,Sen Nagar,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26000000
816701,800,Panvel,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,6800000
147528,550,Santacruz East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000
467503,1566,Malad West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,19000000
379484,495,Malad West,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7500000
442120,1350,Belapur,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,15000000
112072,1080,Bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5500000
294513,1650,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,25000000
188991,700,Chembur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000
305392,550,Mira Road East,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4800000
940141,550,Mira Road East,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4800000
848121,1154,Vashi,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,14000000
940760,1045,Kamothe,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,8500000
983885,1715,Kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000
530163,1550,Belapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500000
325163,1550,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,24500000
924808,665,Dombivali,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,3325000
529069,665,Dombivali,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,3325000
468149,2250,Borivali West,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,40000000
326288,550,Mahalaxmi,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19500000
429306,630,Jogeshwari West,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8500000
353166,574,Dahisar,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,6800000
725393,800,Jogeshwari West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15000000
914141,3205,Kharghar,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,32000000
130123,2500,Andheri East,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,50000000
526121,1660,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16500000
179837,1250,Malad West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,20000000
659256,492,Dahisar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000
732005,492,Dahisar,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,9000000
140346,1350,Vasai West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000
774157,1015,Kandivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,14000000
454598,750,Kharghar,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,7000000
773043,750,Kharghar,2,0,1,1,0,0,1,1,1,1,1,0,1,0,0,7000000
426020,1444,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,23500000
389908,1050,Ulwe,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7600000
797884,709,Ambernath West,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2836000
413278,727,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000
334316,1050,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6800000
960117,777,Matunga,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,33500000
839305,1500,Thane West,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,24000000
330299,607,Kalyan West,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3700000
173814,990,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,8500000
296113,1250,Mira Road East,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,9000000
439965,1170,Matunga,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,51500000
743294,1600,Andheri West,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1,36800000
516133,1160,Malad East,2,1,1,1,0,0,1,1,1,1,0,1,0,0,1,21300000
767894,1804,Malad West,3,1,1,1,1,1,0,1,1,1,1,0,0,0,1,30000000
627533,1440,Malad West,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,23000000
786820,650,Mulund West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,11000000
547092,600,Juhu,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23200000
966310,1850,Andheri West,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1,42500000
217631,700,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,6600000
523816,1850,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,38000000
383247,1650,Ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12000000
935312,600,Andheri West,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23100000
237293,1650,Andheri West,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1,37000000
452784,550,Dahisar,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,6000000
139840,800,Vasai,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1,5800000
248116,950,Mira Road East,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,7700000
661387,1185,Ulwe,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,8800000
126806,1450,Ghansoli,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100000
310877,1420,Malad West,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,25800000
264515,570,Kalyan West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6300000
861738,667,Matunga,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,31000000
567809,1250,Andheri West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,28000000
795612,1150,Goregaon West,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,17500000
522859,785,Dombivli (West),1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5500000
217718,750,Chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17500000
467718,520,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9000000
108700,1950,Andheri West,4,1,1,1,0,0,1,1,1,0,1,1,1,0,1,43000000
596665,850,Chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15300000
450175,350,Malad West,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4800000
790365,1150,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,12000000
311853,1150,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,12000000
731718,1000,Santacruz East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000
960916,1545,Powai,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1,27500000
948824,649,Taloja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000
665352,1115,Kalyan West,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8500000
400469,1005,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,9000000
860012,1440,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,11800000
106000,605,Ghatkopar West,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9500000
743115,1280,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10800000
693130,565,Panvel,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3050000
148848,1055,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8200000
177637,1005,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8000000
303463,570,Adaigaon,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2900000
677502,880,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6200000
664513,990,Mira Road East,2,0,0,1,1,0,1,1,0,1,0,0,1,1,0,8800000
934050,750,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,20000000
307571,1005,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8200000
120393,1055,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8400000
212042,1020,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8000000
685732,1075,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9300000
230396,1240,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6500000
891581,1050,Koper Khairane,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,9500000
307434,590,Thane West,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5700000
967188,1350,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,22000000
580129,1001,Belapur,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,13000000
572513,1245,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,7000000
302370,1052,Kandivali East,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,32500000
469542,776,Chembur,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,17000000
387309,1200,Boisar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000
578053,465,Boisar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2150000
153754,1050,Virar,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,4000000
967898,1000,Juhu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000
695423,725,Ambernath East,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,3650000
229366,600,Virar West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2500000
102998,695,Koper Khairane,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,6500000
155420,420,Dombivli (West),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2950000
461042,800,Kalyan West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7500000
425977,700,Dombivli (West),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4600000
223545,350,Santacruz East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4800000
260203,350,Santacruz East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7000000
580224,1325,Andheri East,3,0,0,0,1,1,1,1,0,0,0,0,0,1,0,42500000
881699,1260,Kharghar,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,8500000
726768,1500,Andheri West,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40000000
744933,1250,Ulwe,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,12500000
890696,660,Kamothe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5300000
701857,645,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3750000
776699,620,Ulwe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3700000
268709,610,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675000
890572,375,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,4300000
919343,985,Beturkar Pada,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,7800000
466221,1000,Thane West,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,12800000
339577,1144,Bhandup West,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,27300000
109252,1250,matunga east,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,42000000
279579,850,matunga east,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,40000000
249457,1800,Borivali West,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,42000000
622372,1200,Borivali West,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18500000
637631,1096,Kharghar,2,0,1,1,0,0,0,1,1,0,1,0,0,1,1,11000000
427850,2604,Parel,4,0,1,1,0,0,1,1,1,1,1,1,0,1,1,107600000
705917,1835,Parel,3,0,1,1,0,0,1,1,1,1,1,1,0,1,1,79900000
341315,1150,Dombivali,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6542000
601381,1543,Parel,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,65500000
369440,1660,Ulwe,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,14500000
565944,700,Dombivali,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4475000
690796,1403,Parel,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,60500000
673677,900,Kandivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,12500000
194704,1240,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11500000
749244,1043,Parel,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,47900000
214073,1252,Kamothe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,10300000
399361,1050,Goregaon West,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17000000
918088,1240,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12500000
466916,1238,Ghatkopar West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,15100000
780324,1650,Goregaon West,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1,22500000
184384,880,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,7600000
669099,1050,Sion,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000
841377,838,Bandra East,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,31200000
621759,1520,Taloja,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,7000000
947858,1055,Taloja,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,4900000
230928,2065,Ghansoli,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,30000000
646949,375,Mira Road East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3100000
933883,1200,Panvel,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1,7100000
375720,1280,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10800000
381328,1005,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8800000
627654,950,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8200000
175633,1227,Kharghar,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,9000000
798750,1550,Malad West,3,0,1,1,1,0,1,1,0,1,0,1,1,1,1,30000000
790659,774,Dombivali,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4396000
891049,1697,Kharghar,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,15200000
185035,1100,Kharghar,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1,11500000
716355,1185,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,8800000
161535,518,Dombivali East,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4500000
201924,1100,Malad West,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,22000000
115888,1257,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13799999
848822,870,Charkop,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13799999
357366,635,Kalyan West,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4200000
905480,600,Chembur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000
311372,1150,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8200000
694974,1309,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1,14500000
877292,1068,Malad West,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,12500000
127097,1820,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1,11500000
864005,700,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4600000
883576,850,Andheri East,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16900000
724126,1177,Parel,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,49000000
278993,823,Parel,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,36100000
797793,947,Kalyan West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,7000000
369142,1240,Dadar West,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,37500000
791423,1400,Kandivali West,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,17900000
543289,825,Parel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,36800000
674500,1300,Kalyan West,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8500000
325820,315,Dombivali,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,2700000
769401,1065,Kandivali West,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,12700000
114868,1309,Kharghar,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14500000
249271,740,Kalyan West,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,4000000
923429,975,Kandivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
503850,1100,Nerul,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11000000
868769,925,Jogeshwari East,2,0,0,1,1,0,1,1,0,1,1,0,1,1,0,13200000
245583,850,Kalwa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000
223211,950,Koper Khairane,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9000000
223913,1800,Ghansoli,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,29000000
679979,940,Parel,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1,37400000
698943,940,Parel,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,37400000
897705,926,Govandi,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19800000
587426,1000,Mulund West,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,17500000
214126,1050,Mulund West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,21000000
198739,1000,Thane West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13500000
197043,1550,Thane West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16500000
350394,1350,Mulund West,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,22500000
454097,1000,Mulund West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000
323945,1000,Mulund West,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12500000
719434,865,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,14500000
717039,514,Vasai,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,4278000
701324,353,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2948000
877451,487,Vasai,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3847000
979576,527,Vasai,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,4163000
473277,342,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2804000
325133,383,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3133000
718328,450,Dombivali East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100000
484922,627,Mulund East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15900000
476700,613,Mulund East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15600000
738187,581,Mulund East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14800000
613312,593,Mulund East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15100000
519465,799,Mulund East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20299999
569317,598,Mulund East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15200000
509166,649,Mulund East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16500000
518976,525,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000
372376,700,Andheri East,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15000000
972028,1350,Goregaon West,3,0,1,1,1,0,1,1,1,0,0,0,1,1,1,18000000
827710,675,Ulwe,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,5200000
591924,675,Ulwe,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5200000
217091,1351,Seawoods,3,1,1,1,0,0,0,1,1,1,0,1,0,1,1,18000000
416108,1440,Seawoods,3,1,1,1,1,0,0,1,1,1,1,1,0,1,1,20000000
440811,1055,Seawoods,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,14200000
277332,1084,Seawoods,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1,14600000
588983,1084,Seawoods,2,1,1,1,0,0,0,1,1,0,0,1,0,1,1,14600000
957733,1030,Seawoods,2,1,1,1,1,0,0,1,1,1,1,1,0,1,0,14400000
241129,560,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000
456858,560,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7000000
255388,650,Kandivali West,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000
566251,650,Kandivali West,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,8500000
157702,1066,Malad West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12900000
296588,1350,Goregaon West,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,18000000
498517,1150,Thane West,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1,23400000
981912,990,Boisar,3,1,1,0,1,0,1,1,1,1,1,1,0,1,1,3365999
237674,1137,Mira Road East,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1,9200000
262707,750,Malad West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,9200000
708431,1350,Malad West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,17800000
870062,990,Malad West,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,13000000
903834,1200,Dahisar,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,16000000
404494,990,Kandivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13700000
125111,990,Kandivali West,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13700000
402545,600,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500000
229304,1450,Kandivali West,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,18800000
211725,1450,Kandivali West,2,0,1,1,0,1,0,1,1,1,0,0,1,0,1,18800000
739494,1404,Malad West,3,1,1,1,0,1,1,1,0,1,1,0,1,1,1,18900000
411945,1350,Malad West,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1,18800000
602340,800,Andheri West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000
224782,800,Andheri West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10000000
878361,750,Malad West,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,8800000
386101,750,Malad West,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,10000000
902050,750,Malad West,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,10000000
402148,880,Borivali East,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12200000
646553,1050,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,11500000
159848,735,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000
762410,725,Kalyan West,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4500000
747329,900,Borivali West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13000000
553675,980,Malad West,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,8800000
905450,980,Malad West,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,8800000
154223,750,Malad West,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,10000000
945456,375,Thane West,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,4700000
126719,890,Malad West,2,0,1,1,0,1,1,1,1,1,1,0,1,1,1,12100000
188000,1350,Thane West,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1,13000000
274908,1500,Kandivali West,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,18200000
818175,585,Mira Road East,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4100000
287126,550,Bandra West,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22000000
728555,868,Kalyan West,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1,5800000
703615,676,Kalyan West,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,4400000
413656,972,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1,8000000
642514,1944,Mira Road East,4,1,1,1,0,0,0,1,1,1,0,1,0,1,1,16000000
301664,888,Goregaon West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,20000000
265781,1151,Goregaon West,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,25500000
330464,1501,Goregaon West,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,33500000
800333,550,Santacruz East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13000000
329314,650,Santacruz East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13500000
730415,1000,Santacruz East,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,25000000
560024,450,Santacruz East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7500000
809393,910,Malad East,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,13300000
937485,1700,Kalyan East,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,12300000
755076,975,Karanjade,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5750000
685349,954,Andheri West,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1,21700000
504672,1274,Andheri West,3,1,1,1,0,0,1,1,1,1,0,0,0,0,1,27799999
868480,985,Andheri West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,22000000
492427,650,Malad West,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,8200000
107707,650,Malad West,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,8800000
877865,650,Malad West,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8400000
425008,650,Malad West,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,8400000
217117,600,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9500000
862046,725,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,5742000
146578,1055,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8355000
746746,880,Wadala,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500000
227828,1050,Mulund West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000
366344,1050,Mulund West,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13000000
912597,600,Dahisar,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,5600000
300689,1100,Kalyan East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,8064000
459711,688,Malad West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,15300000
845914,890,Malad West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,20299999
188188,727,Malad West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,16200000
441658,716,Malad West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,16299999
459137,2150,Bandra West,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,120000000
593104,2000,Bandra West,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138000000
200366,650,Karanjade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000
